entity_id,name,type,address,city,state,zip,source,ein
PPP-6456127709,MOUNTAIN VIEW LUTHERAN CHURCH OF LAS VEG,nonprofit,9550 W CHEYENNE AVE,LAS VEGAS,NV,89129-7543,ppp_150k_plus,
PPP-9629237100,LAMB OF GOD LUTHERAN CHURCH & SCHOOL,nonprofit,6220 N. Jones,LAS VEGAS,NV,89130,ppp_150k_plus,
PPP-1343627108,CANYON RIDGE CHRISTIAN CHURCH INC,nonprofit,6300 W LONE MOUNTAIN RD,LAS VEGAS,NV,89130-2116,ppp_150k_plus,
PPP-8696757207,FAITH COMMUNITY LUTHERAN CHURCH AN LCMS FELLOWSHIP,nonprofit,3505 SOUTH TOWN CENTER DR,LAS VEGAS,NV,89135-3019,ppp_150k_plus,
PPP-4467487000,SOUTHERN HILLS BAPTIST CHURCH OF LAS VEG,nonprofit,6425 W Pebbles Road,LAS VEGAS,NV,89139,ppp_150k_plus,
PPP-3303548904,INTERNATIONAL CHURCH OF LAS VEGAS INC.,nonprofit,8100 Westcliff Dr,Las Vegas,NV,89145-3958,ppp_150k_plus,
PPP-7023087208,"INTERNATIONAL CHURCH OF LAS VEGAS, INC.",nonprofit,8100 WESTCLIFF DR,LAS VEGAS,NV,89145-3958,ppp_150k_plus,
PPP-7893937000,LAS VEGAS 4 FOURSQUARE CHURCH,nonprofit,5825 W Eldora Ave,LAS VEGAS,NV,89146-5313,ppp_150k_plus,
PPP-3545997209,"HOPE BAPTIST CHURCH OF LAS VEGAS, INC.",nonprofit,850 E. CACTUS AVE,LAS VEGAS,NV,89183-7310,ppp_150k_plus,
PPP-8020517303,LIFEPOINT CHURCH,nonprofit,1095 Stephanie Way,Minden,NV,89423,ppp_150k_plus,
PPP-7724237001,VALLEY CHRISTIAN FELLOWSHIP INC.,nonprofit,1681 Lucerne Street,MINDEN,NV,89423-4306,ppp_150k_plus,
PPP-3909608402,THE ROCK CHRISTIAN COMMUNITY CHURCH,nonprofit,4950 Vista Blvd,Sparks,NV,89436-2859,ppp_150k_plus,
PPP-7531937003,ROCK CHRISTIAN COMMUNITY CHURCH,nonprofit,4950 VISTA BLVD,SPARKS,NV,89436-2859,ppp_150k_plus,
PPP-4425867009,SUMMIT CHIRSTIAN CHURCH,nonprofit,7075 PYRAMID WAY,SPARKS,NV,89436-6665,ppp_150k_plus,
PPP-8348997104,ZEPHYR POINT PRESBYTERIAN CONFERENCE CONFERENCE CENTER,nonprofit,660 Highway 50,ZEPHYR COVE,NV,89448,ppp_150k_plus,
PPP-2289918307,ZEPHYR POINT PRESBYTERIAN CONFERENCE CENTER,nonprofit,660 Highway 50,Zephyr Cove,NV,89448-9811,ppp_150k_plus,
PPP-1113427308,ROMAN CATHOLIC BISHOP OF RENO AND HIS SUCCESSORS,nonprofit,290 S Arlington Ave. Ste 200,Reno,NV,89501,ppp_150k_plus,
