CERSID,FACILITY_ID,BUSINESS_NAME,ADDRESS,CITY,ZIP,COUNTY,PERMITTING_AGENCY,LATITUDE,LONGITUDE,CALENVIROSCREEN4PERCENTILE,2022_ASSEMBLY_DISTRICT,2022_SENATE_DISTRICT,2022_CONGRESSIONAL_DISTRICT
10669015,,Jimenez Auto Repair,6001 Foothill Blvd,Oakland,94605,Alameda,Alameda County Environmental Health,37.77116,-122.18909,60-65%,18,7,12
10509268,,Bancroft Gas Corporation,7225 Bancroft Ave,Oakland,94605,Alameda,Alameda County Environmental Health,37.7658,-122.17767,65-70%,18,7,12
10418614,,Fast Gas and food shop,5910 MacArthur Blvd,Oakland,94605,Alameda,Alameda County Environmental Health,37.77647,-122.18341,45-50%,18,7,12
10419307,,24-7 Gas & Food Mart,8930 Bancroft Ave,Oakland,94605,Alameda,Alameda County Environmental Health,37.75405,-122.16556,40-45%,18,7,12
10419757,,Eastmont 76,7210 Bancroft Ave,Oakland,94605,Alameda,Alameda County Environmental Health,37.76646,-122.17764,65-70%,18,7,12
10402798,,ARCO 00276,10600 MacArthur Blvd,Oakland,94605,Alameda,Alameda County Environmental Health,37.74292,-122.15197,60-65%,18,7,12
10406479,,Seminary gas,6235 Seminary Ave,Oakland,94605,Alameda,Alameda County Environmental Health,37.78026,-122.17459,60-65%,18,7,12
10479358,,Right Away Redy Mix,401 Kennedy St,Oakland,94606,Alameda,Alameda County Environmental Health,37.77481,-122.23775,85-90%,18,7,12
10452709,,Oakland Store - Eastgate,421 23rd Ave,Oakland,94606,Alameda,Alameda County Environmental Health,37.77405,-122.23655,85-90%,18,7,12
10600888,,East Bay Gas & Food,2142-46 E 12TH ST,Oakland,94606,Alameda,Alameda County Environmental Health,37.78419,-122.23875,85-90%,18,7,12
10418566,94-6000384,12th St Gas and Mart Inc. DBA: Kwik Serv,2200 E 12th St,Oakland,94606,Alameda,Alameda County Environmental Health,37.78381,-122.23811,85-90%,18,7,12
10398208,,7- ELEVEN INC. #37634,506 INTERNATIONAL BLVD,OAKLAND,94606,Alameda,Alameda County Environmental Health,37.79575,-122.25328,60-65%,18,7,12
10417750,,BART Oakland Shop (OKS),601 E 8th St,Oakland,94606,Alameda,Alameda County Environmental Health,37.7914,-122.2573,85-90%,18,7,12
10357291,FA0321172,"Cemex Construction Materials Pacific, LLC",333 23rd Ave,Oakland,94606,Alameda,Alameda County Environmental Health,37.77299,-122.23648,85-90%,18,7,12
10457707,,EBMUD Fleet Maintenance Building,1199 21st Street,Oakland,94607,Alameda,Alameda County Environmental Health,37.79529,-122.24172,55-60%,18,7,12
10451626,FA0306529,Golden Gate Petroleum - Port of Oakland,1107 5th St,Oakland,94607,Alameda,Alameda County Environmental Health,37.80234,-122.28785,NA,18,7,12
10441417,,10 Roads Express LLC,2226 Campbell St,Oakland,94607,Alameda,Alameda County Environmental Health,37.81782,-122.29054,80-85%,18,7,12
10495918,,Aramco Gas,800 Harrison St,Oakland,94607,Alameda,Alameda County Environmental Health,37.79895,-122.26978,90-95%,18,7,12
10457764,10457764,EBMUD - Adeline Fuel Facility,2100 Poplar St,Oakland,94607,Alameda,Alameda County Environmental Health,37.81533,-122.28701,90-95%,18,7,12
10406134,,Grand ARCO AmPm,889 W Grand Ave,Oakland,94607,Alameda,Alameda County Environmental Health,37.81395,-122.2783,70-75%,18,7,12
10487386,,Jack London Square Marina,2 Webster St,Oakland,94607,Alameda,Alameda County Environmental Health,37.78282,-122.24309,85-90%,18,7,12
10596508,,J&O's Tire Center,2336 Poplar St,Oakland,94607,Alameda,Alameda County Environmental Health,37.81734,-122.28664,85-90%,18,7,12
10482334,,Ports America Outer Harbor,1599 Maritime St,Oakland,94607,Alameda,Alameda County Environmental Health,37.82037,-122.30295,80-85%,18,7,12
10404211,,EBMUD Admin Building,375 11th St,Oakland,94607,Alameda,Alameda County Environmental Health,37.8015,-122.27069,90-95%,18,7,12
10410547,,EBMUD - Main Wastewater Treatment Plant,2020 Wake Ave,Oakland,94607,Alameda,Alameda County Environmental Health,37.8249,-122.2949,80-85%,18,7,12
10454482,,Police Administration Building,455 7th St,Oakland,94607,Alameda,Alameda County Environmental Health,37.79955,-122.27445,65-70%,18,7,12
10459954,,Park Gas and Food,1395 7th St,Oakland,94607,Alameda,Alameda County Environmental Health,37.80463,-122.2934,90-95%,18,7,12
10409038,,Oak Street Shell,105 5th St,Oakland,94607,Alameda,Alameda County Environmental Health,37.79476,-122.26723,80-85%,18,7,12
10405747,,Market Street Shell,610 Market St,Oakland,94607,Alameda,Alameda County Environmental Health,37.80225,-122.28257,75-80%,18,7,12
10238653,,"Fox Television Stations, LLC",2 Jack London Sq,Oakland,94607,Alameda,Alameda County Environmental Health,37.79199,-122.27033,80-85%,18,7,12
10122001,,FedEx Express Corp-JEMA,1600 63rd Street,Emeryville,94608,Alameda,Alameda County Environmental Health,37.844001,-122.291704,40-45%,18,7,12
10464319,,AAA SAN PABLO FUEL DBA CHEVRON,3420 San Pablo Ave,Oakland,94608,Alameda,Alameda County Environmental Health,37.8259,-122.278,80-85%,18,7,12
10487617,,Alaska Gasoline Inc.,6211 San Pablo Ave,Oakland,94608,Alameda,Alameda County Environmental Health,37.84492,-122.2847,70-75%,18,7,12
10403815,,SPEEDWAY No. 4866,3400 SAN PABLO AVE,OAKLAND,94608,Alameda,Alameda County Environmental Health,37.82546,-122.27769,80-85%,18,7,12
10188925,FA0300067,EMERYVILLE CHEVRON,1400 POWELL ST,EMERYVILLE,94608,Alameda,Alameda County Environmental Health,37.83968,-122.28971,40-45%,18,7,12
10188931,,SHM EMERYVILLE LLC dba EMERYVILLE MARINA,3310 POWELL ST,EMERYVILLE,94608,Alameda,Alameda County Environmental Health,37.8209,-122.3499,,18,7,12
10188227,,AC TRANSIT DISTRICT EMERYVILLE,1177 47TH ST,EMERYVILLE,94608,Alameda,Alameda County Environmental Health,37.83534,-122.2827,55-60%,18,7,12
10188921,FA0300066,"EMERY BAY PETROLEUM, INC.  (CUPA)",1700 POWELL ST,EMERYVILLE,94608,Alameda,Alameda County Environmental Health,37.83869,-122.29515,50-55%,18,7,12
10189447,,POWELL SHELL #102,1800 1/2 POWELL ST,EMERYVILLE,94608,Alameda,Alameda County Environmental Health,37.83806,-122.29781,60-65%,18,7,12
10477384,,24/7 MLK,5509 MARTIN LUTHER KING JR WAY,Oakland,94609,Alameda,Alameda County Environmental Health,37.83994,-122.26992,70-75%,18,7,12
10121242,,UCSF Benioff Children's Hospital Oakland,747 52nd Street,Oakland,94609,Alameda,Alameda County Environmental Health,37.837151,-122.267725,80-85%,18,7,12
10510504,,Mobil,731 W MacArthur Blvd,Oakland,94609,Alameda,Alameda County Environmental Health,37.82717,-122.27142,80-85%,18,7,12
10832596,,Children's Hospital Oakland Outpatient Building,744 52nd St,Oakland,94609,Alameda,Alameda County Environmental Health,37.83776,-122.26779,70-75%,18,7,12
10671397,,A&P Service Center,398 W MacArthur Blvd,Oakland,94609,Alameda,Alameda County Environmental Health,37.8255,-122.26126,35-40%,18,7,12
10410085,20-0689,AT&T California - Q2003,479 45th St,Oakland,94609,Alameda,Alameda County Environmental Health,37.83309,-122.26242,60-65%,18,7,12
10417669,,Alta Bates Summit Medical Center - Merritt Pavilion,350 Hawthorne Ave,Oakland,94609,Alameda,Alameda County Environmental Health,37.82081,-122.26308,80-85%,18,7,12
10402999,,ARCO 06148,5131 SHATTUCK AVE,OAKLAND,94609,Alameda,Alameda County Environmental Health,37.83745,-122.2645,60-65%,18,7,12
10417690,,Alta Bates Summit Medical Center - Providence Pavilion,3100 Summit St,Oakland,94609,Alameda,Alameda County Environmental Health,37.8199,-122.26436,80-85%,18,7,12
10263079,10263079,Santa Fe Fuel,5425 Martin Luther King Jr Way,Oakland,94609,Alameda,Alameda County Environmental Health,37.83915,-122.26972,70-75%,18,7,12
10460542,,Lakeshore Chevron,3500 Lakeshore Ave,Oakland,94610,Alameda,Alameda County Environmental Health,37.81154,-122.24162,5-10%,18,7,12
10601803,10601803,"GRAND-MANDANA GAS STATION, INC.",3374 Grand Ave,Oakland,94610,Alameda,Alameda County Environmental Health,37.81383,-122.24609,15-20%,18,7,12
10631914,255325,lakeshore 76,3220 Lakeshore Ave,Oakland,94610,Alameda,Alameda County Environmental Health,37.81035,-122.24509,5-10%,18,7,12
10470352,,100 MAC Inc. dba Piedmont Market,100 MacArthur Blvd,Oakland,94610,Alameda,Alameda County Environmental Health,37.81951,-122.25343,10-15%,18,7,12
10419919,,Quik Stop Market #003,66 MacArthur Blvd,Oakland,94610,Alameda,Alameda County Environmental Health,37.81005,-122.24842,25-30%,18,7,12
10413649,,Grand Ave Chevron #507,350 Grand Ave,Oakland,94610,Alameda,Alameda County Environmental Health,37.80924,-122.25566,25-30%,18,7,12
10402945,,ARCO 02107,3310 Park Blvd,Oakland,94610,Alameda,Alameda County Environmental Health,37.8031,-122.23474,45-50%,18,7,12
10124983,,Lake Merritt Chevron (E85 & Diesel),350 Grand Ave Ste B,Oakland,94610,Alameda,Alameda County Environmental Health,37.809242,-122.255676,25-30%,18,7,12
10129792,,Kaiser Foundation Hospital - Oakland,280 W. MacArthur Blvd.,Oakland,94611,Alameda,Alameda County Environmental Health,37.8249042,-122.2575545,10-15%,18,7,12
10471018,250746,"Broadway Union 76, Inc.",3943 Broadway,Oakland,94611,Alameda,Alameda County Environmental Health,37.82756,-122.25721,35-40%,18,7,12
10460476,,QFG Corp DBA: Quick Food & Gas,3810 Broadway,Oakland,94611,Alameda,Alameda County Environmental Health,37.82602,-122.25723,10-15%,18,7,12
10475137,,AM.Shell Station,230 W MacArthur Blvd,Oakland,94611,Alameda,Alameda County Environmental Health,37.8236,-122.2566,10-15%,18,7,12
10474066,,Kaiser Foundation Hospital - Oakland & Central Utility Plant,3459 Piedmont Ave,Oakland,94611,Alameda,Alameda County Environmental Health,37.82225,-122.25839,45-50%,18,7,12
10453684,,Fire Station #8,463 51st Street,Oakland,94611,Alameda,Alameda County Environmental Health,37.837,-122.26136,60-65%,18,7,12
10449592,,Fire Station 1/EOC,1605 Martin Luther King Jr Way,Oakland,94612,Alameda,Alameda County Environmental Health,37.80767,-122.2751,70-75%,18,7,12
10460455,FA 0321573,CHEVRON STATION# 94800/1784,1700 Castro St,Oakland,94612,Alameda,Alameda County Environmental Health,37.8089,-122.27535,70-75%,18,7,12
10000885,00-CAL-100005,Caltrans-District 4 Office,111 Grand Ave,Oakland,94612,Alameda,Alameda County Environmental Health,37.810925,-122.264923,65-70%,18,7,12
10004107,01-060-TMP044,AT&T California - Q1002,1587 Franklin St,Oakland,94612,Alameda,Alameda County Environmental Health,37.805878,-122.269157,65-70%,18,7,12
10490725,,Mash Gas & Food # 3,2200 Telegraph Ave,Oakland,94612,Alameda,Alameda County Environmental Health,37.81148,-122.26871,75-80%,18,7,12
10590898,,"  602, Elihu Harris, State of CA DGS/FMD",1515 Clay St,Oakland,94612,Alameda,Alameda County Environmental Health,37.80614,-122.27312,75-80%,18,7,12
10629382,,A&A GAS & MART,2200 Telegraph Ave,Oakland,94612,Alameda,Alameda County Environmental Health,37.81148,-122.26871,75-80%,18,7,12
10924306,,PG&E - Oakland General Office,300 Lakeside Dr,Oakland,94612,Alameda,Alameda County Environmental Health,37.80876,-122.26406,65-70%,18,7,12
